mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.886758804321289,0.04341985988833884,0.015859524408976238,0.002023721789146962,0.7,0.01,3,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",0.5482416591523895,0.5383228133453561,0.5333935018050542,0.5399859914342666,0.00617476397224386,5
1.8791510264078777,0.09590949962795363,0.015708525975545246,0.004398054326023437,0.7,0.01,3,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.5446348061316502,0.5383228133453561,0.5388086642599278,0.5405887612456447,0.0028678531101941906,3
1.7567455768585205,0.04746324169331677,0.024019161860148113,0.013380989661132528,0.7,0.01,3,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.9}",0.5446348061316502,0.5365193868349865,0.5397111913357401,0.5402884614341256,0.0033381569930160467,4
1.8958384990692139,0.022956837151476332,0.016634066899617512,0.00043655044422566077,0.7,0.01,3,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.7}",0.545536519386835,0.5383228133453561,0.5333935018050542,0.5390842781790818,0.00498652120003583,21
1.806852658589681,0.0475185329557038,0.01587049166361491,0.004397489783107849,0.7,0.01,3,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.8}",0.5410279531109107,0.5365193868349865,0.5388086642599278,0.538785334735275,0.0018406883976999275,24
1.7642914454142253,0.040463408781818026,0.016719897588094074,0.004531036202829697,0.7,0.01,3,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.9}",0.5446348061316502,0.5347159603246168,0.5370036101083032,0.53878479218819,0.004240702201067529,25
1.7916022936503093,0.028157204441259766,0.016347646713256836,0.003289055120676474,0.7,0.01,3,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.7}",0.5473399458972047,0.5374211000901713,0.5333935018050542,0.5393848492641434,0.005860492517276287,15
1.7849454879760742,0.07849833613487249,0.012862523396809896,0.0002367278657060156,0.7,0.01,3,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.5437330928764653,0.5365193868349865,0.5370036101083032,0.5390853632732516,0.003292381194317856,19
1.7609279950459797,0.09516931475569029,0.013663132985432943,0.00047277573964937087,0.7,0.01,3,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.9}",0.545536519386835,0.5356176735798016,0.5370036101083032,0.5393859343583133,0.004385770716006137,13
2.4074395497639975,0.09214210902780248,0.02020994822184245,0.0019923480513257003,0.7,0.01,4,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.7}",0.5437330928764653,0.5320108205590622,0.5424187725631769,0.5393875619995682,0.0052436688925178295,11
2.525357723236084,0.09801487834024356,0.018123547236124676,0.00037788165629294994,0.7,0.01,4,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.5446348061316502,0.527502254283138,0.5388086642599278,0.5369819082249053,0.007112611401311874,49
2.5541932582855225,0.05686552193544209,0.023227373758951824,0.0010146322625326886,0.7,0.01,4,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.9}",0.5410279531109107,0.5311091073038774,0.5342960288808665,0.5354776964318848,0.004134660742775458,73
2.4593212604522705,0.015938721696860968,0.020890076955159504,0.000797198534391174,0.7,0.01,4,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.7}",0.5428313796212805,0.5320108205590622,0.5442238267148014,0.5396886756317147,0.0054587435132122455,6
2.2551019191741943,0.05051057337013968,0.017435868581136067,0.0013002685313409513,0.7,0.01,4,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.8}",0.5482416591523895,0.5284039675383229,0.5379061371841155,0.5381839212916093,0.00810108532446877,35
2.431731621424357,0.05179313154338894,0.01906132698059082,0.0007909348217792181,0.7,0.01,4,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.9}",0.5419296663660956,0.5293056807935077,0.5333935018050542,0.5348762829882192,0.005259292282052668,84
2.515007495880127,0.13542940549750493,0.05638440450032552,0.026464231816807137,0.7,0.01,4,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.7}",0.5419296663660956,0.5311091073038774,0.5406137184115524,0.5378841640271751,0.004820717440222154,40
2.6724236011505127,0.09088885182990701,0.020017306009928387,0.0018578053956094993,0.7,0.01,4,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.5509467989179441,0.5302073940486925,0.5370036101083032,0.5393859343583133,0.008632779784319105,13
2.1702804565429688,0.058216767908695205,0.018178860346476238,8.412411483986717e-05,0.7,0.01,4,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.9}",0.5419296663660956,0.5320108205590622,0.5324909747292419,0.5354771538847999,0.00456682420636361,75
3.140280326207479,0.14991795745072492,0.02723828951517741,0.005046194861615242,0.7,0.01,5,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.7}",0.5410279531109107,0.5365193868349865,0.5397111913357401,0.5390861770938792,0.0018929297518216071,18
3.182122548421224,0.07032433136312186,0.023218234380086262,0.0016298575444139765,0.7,0.01,5,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.5428313796212805,0.5320108205590622,0.5379061371841155,0.5375827791214861,0.004423388213593655,44
3.1267167727152505,0.14631459433892105,0.02767833073933919,0.002520085030219505,0.7,0.01,5,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.5383228133453561,0.5356176735798016,0.5351985559566786,0.5363796809606122,0.0013846148667851694,60
3.0915157794952393,0.172707147575627,0.03663714726765951,0.0023725807702707955,0.7,0.01,5,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.7}",0.545536519386835,0.5329125338142471,0.5433212996389891,0.5405901176133571,0.005503681760244908,1
3.0835436979929605,0.0685797673489495,0.029686927795410156,0.0075822188549048665,0.7,0.01,5,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.5428313796212805,0.5320108205590622,0.5397111913357401,0.5381844638386943,0.0045474752879970035,33
3.2111311753590903,0.18237530448433237,0.0274202823638916,0.005084875363311063,0.7,0.01,5,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.5356176735798016,0.5383228133453561,0.5361010830324909,0.5366805233192163,0.0011779243247357692,55
3.371614853541056,0.08470744524194881,0.02638689676920573,0.0038402460497532305,0.7,0.01,5,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.7}",0.5437330928764653,0.5347159603246168,0.5433212996389891,0.5405901176133571,0.004157057156792,1
3.1347246170043945,0.06717037735859872,0.028014659881591797,0.007895965558583165,0.7,0.01,5,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.545536519386835,0.5293056807935077,0.5406137184115524,0.5384853061972984,0.006794980219544423,27
3.301877975463867,0.24361380105936026,0.02266661326090495,0.0009446938063745923,0.7,0.01,5,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.9}",0.5419296663660956,0.5302073940486925,0.5370036101083032,0.5363802235076971,0.0048058558177290385,58
1.9497370719909668,0.1045688953525308,0.015842278798421223,0.0012043330322324887,0.7,0.05,3,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",0.539224526600541,0.5374211000901713,0.5379061371841155,0.5381839212916093,0.0007619972888657479,35
1.9596229394276936,0.1298682022270676,0.016625086466471355,0.003671959673372287,0.7,0.05,3,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.5383228133453561,0.5338142470694319,0.5306859205776173,0.5342743269974685,0.003134675734598606,94
1.9184706211090088,0.04986982130913461,0.017368237177530926,0.004751527266348583,0.7,0.05,3,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.9}",0.5329125338142471,0.5365193868349865,0.5342960288808665,0.5345759831767,0.001485738421149772,88
1.8497873147328694,0.13114058398363723,0.0282439390818278,0.010601660552930159,0.7,0.05,3,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.7}",0.5410279531109107,0.539224526600541,0.5306859205776173,0.536979466763023,0.004510700572745641,53
1.8233773708343506,0.1515468843214252,0.019837141036987305,0.005673304570768326,0.7,0.05,3,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.8}",0.5401262398557258,0.5329125338142471,0.5333935018050542,0.5354774251583424,0.0032930675790212843,74
1.8267936706542969,0.18755478326646083,0.018197298049926758,0.0050044405888897145,0.7,0.05,3,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.9}",0.5374211000901713,0.5365193868349865,0.5315884476534296,0.5351763115261958,0.002563571346873935,80
2.112189610799154,0.1421113112943719,0.01618218421936035,0.0024147206086004877,0.7,0.05,3,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.7}",0.5365193868349865,0.5347159603246168,0.5324909747292419,0.534575440629615,0.001647591244198606,89
1.876554807027181,0.23864291354936493,0.01572895050048828,0.0025211162719151843,0.7,0.05,3,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.5374211000901713,0.5383228133453561,0.5333935018050542,0.5363791384135271,0.002143018302462635,62
1.7208587328592937,0.10037273402148418,0.01834877332051595,0.006131200662313932,0.7,0.05,3,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.9}",0.5347159603246168,0.5383228133453561,0.5306859205776173,0.5345748980825301,0.003119343595864604,90
2.6015637715657554,0.33789872184771425,0.020862023035685223,0.00264983050529374,0.7,0.05,4,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.7}",0.5284039675383229,0.5356176735798016,0.5225631768953068,0.5288616060044772,0.005339291191762518,140
2.495189984639486,0.25065812587534514,0.017514705657958984,0.0004093609280006042,0.7,0.05,4,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.5356176735798016,0.5302073940486925,0.526173285198556,0.5306661176090167,0.003869275423344717,127
2.5627481937408447,0.11281125211392913,0.020730098088582356,0.006297281992028018,0.7,0.05,4,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.9}",0.5266005410279531,0.5320108205590622,0.5379061371841155,0.532172499590377,0.004616905976476304,115
2.4853856563568115,0.14192353007967037,0.021330833435058594,0.0010409077933209755,0.7,0.05,4,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.7}",0.527502254283138,0.5293056807935077,0.5171480144404332,0.5246519831723596,0.005356942339424178,172
2.3917109966278076,0.042066694122417224,0.02468729019165039,0.006047593589936762,0.7,0.05,4,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.8}",0.5311091073038774,0.5302073940486925,0.5270758122743683,0.5294641045423126,0.0017284341018171093,132
2.4390527407328286,0.20290029024162975,0.02252848943074544,0.0025198447205648567,0.7,0.05,4,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.9}",0.5320108205590622,0.5311091073038774,0.5306859205776173,0.5312686161468524,0.0005525228764184543,123
2.3225680192311606,0.08300341054062184,0.0289608637491862,0.008092238564840528,0.7,0.05,4,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.7}",0.5338142470694319,0.5329125338142471,0.5315884476534296,0.532771742845703,0.0009141160876995786,110
2.730475425720215,0.289137636866402,0.03139336903889974,0.009563122507983909,0.7,0.05,4,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.5329125338142471,0.5320108205590622,0.5288808664259927,0.5312680735997674,0.0017276844361813156,124
2.808267911275228,0.4654058381400453,0.024858633677164715,0.005982254967710294,0.7,0.05,4,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.9}",0.5320108205590622,0.5320108205590622,0.5306859205776173,0.5315691872319139,0.0006245638408490874,120
3.296897570292155,0.6534881973720039,0.022038936614990234,7.549779455618994e-05,0.7,0.05,5,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.7}",0.521190261496844,0.5266005410279531,0.5225631768953068,0.523451326473368,0.0022962851747902217,180
2.8099242051442466,0.056418608677091496,0.024062474568684895,0.003916569801253731,0.7,0.05,5,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.5238954012623985,0.5347159603246168,0.5135379061371841,0.5240497559080665,0.008646593310236435,178
3.2214646339416504,0.33798301655944535,0.02503824234008789,0.002930080828034099,0.7,0.05,5,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.5293056807935077,0.5284039675383229,0.5288808664259927,0.5288635049192744,0.0003683275399972686,134
3.4303131103515625,0.37318295045684086,0.026446104049682617,0.006508767377487567,0.7,0.05,5,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.7}",0.5229936880072137,0.5256988277727682,0.5135379061371841,0.5207434739723886,0.005213418658206097,200
3.2969138622283936,0.17836735229843695,0.03188673655192057,0.005125239087913976,0.7,0.05,5,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.5247971145175834,0.5347159603246168,0.5144404332129964,0.5246511693517322,0.008278092570437143,174
3.2572504679361978,0.03397907444088701,0.027678648630777996,0.006601104935507807,0.7,0.05,5,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.5266005410279531,0.5365193868349865,0.5234657039711191,0.5288618772780196,0.005563864981857151,139
3.051607290903727,0.2938893721042356,0.02521665891011556,0.000871570725297434,0.7,0.05,5,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.7}",0.5202885482416592,0.5302073940486925,0.5225631768953068,0.5243530397285528,0.004242529297270874,175
3.0449177424112954,0.15244455515203553,0.025597413380940754,0.0033175637088817956,0.7,0.05,5,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.5284039675383229,0.5419296663660956,0.5234657039711191,0.5312664459585125,0.0078049050329612275,125
3.204370101292928,0.1590358401696583,0.025607188542683918,0.002527897544008359,0.7,0.05,5,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.9}",0.5266005410279531,0.5266005410279531,0.51985559566787,0.5243522259079253,0.0031795977352316552,176
1.8906668821970622,0.059721198059819604,0.01353144645690918,0.00037688258998239404,0.7,0.1,3,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",0.5175834084761046,0.5284039675383229,0.51985559566787,0.5219476572274324,0.004658588182521083,193
1.908220688501994,0.09955089347205476,0.01434024175008138,0.000943375697764981,0.7,0.1,3,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.5302073940486925,0.5302073940486925,0.5180505415162455,0.5261551098712102,0.005730795242385431,161
1.930315335591634,0.06796044661671123,0.01500097910563151,0.0014156858820013765,0.7,0.1,3,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.9}",0.5284039675383229,0.5401262398557258,0.5324909747292419,0.5336737273744302,0.0048581268636936565,100
1.641748587290446,0.051555665534110055,0.018202702204386394,0.006226825831487351,0.7,0.1,3,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.7}",0.5193868349864743,0.5329125338142471,0.5225631768953068,0.5249541818986762,0.005774877250614997,170
1.698372522989909,0.0864278726247102,0.015011151631673178,0.0029890865549778755,0.7,0.1,3,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.8}",0.5256988277727682,0.5320108205590622,0.509927797833935,0.5225458153885886,0.009286947417054898,189
1.6283434232076008,0.08919431493945747,0.014378229777018229,0.0010206300019057401,0.7,0.1,3,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.9}",0.5247971145175834,0.5374211000901713,0.51985559566787,0.5273579367585416,0.007396174430736082,149
1.6574219067891438,0.0826124741060466,0.013863563537597656,0.0004658099086737061,0.7,0.1,3,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.7}",0.527502254283138,0.5302073940486925,0.5234657039711191,0.5270584507676498,0.0027701164170220553,151
1.737216631571452,0.11840267499308745,0.016955216725667317,0.006218984172956994,0.7,0.1,3,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.5256988277727682,0.5293056807935077,0.5153429602888087,0.5234491562850282,0.005918060342440396,185
1.7125344276428223,0.08485453893703901,0.014497200647989908,0.000394871666141509,0.7,0.1,3,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.9}",0.5347159603246168,0.5338142470694319,0.5225631768953068,0.5303644614297851,0.005528610554172548,129
2.341308355331421,0.14518155076273476,0.019660472869873047,0.001700862079334536,0.7,0.1,4,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.7}",0.5202885482416592,0.5284039675383229,0.5,0.5162308385933273,0.011945573759686013,221
2.316082795461019,0.07744664508245368,0.019887606302897137,0.002451010569932613,0.7,0.1,4,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.5202885482416592,0.527502254283138,0.5117328519855595,0.519841218170119,0.006445597482023252,203
2.362908045450846,0.05834329983595166,0.023020823796590168,0.002474759174112451,0.7,0.1,4,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.9}",0.5094679891794409,0.5338142470694319,0.5126353790613718,0.5186392051034149,0.010808006713198735,209
2.432398875554403,0.080013289446467,0.01994911829630534,0.00015924699364149928,0.7,0.1,4,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.7}",0.5247971145175834,0.5202885482416592,0.5171480144404332,0.5207445590665586,0.003139335641170348,199
2.2865986029307046,0.12259533695864293,0.02127361297607422,0.0031369380363638275,0.7,0.1,4,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.8}",0.521190261496844,0.5356176735798016,0.5063176895306859,0.5210418748691105,0.01196212858045692,198
2.2184985478719077,0.07085383953246753,0.018253087997436523,0.0002146214862329246,0.7,0.1,4,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.9}",0.5103697024346258,0.5320108205590622,0.5216606498194946,0.5213470576043941,0.008837731740553564,196
2.3711429437001548,0.12756856413996512,0.020051240921020508,0.0010822500992650219,0.7,0.1,4,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.7}",0.521190261496844,0.5247971145175834,0.5126353790613718,0.5195409183585997,0.005100143914144224,207
2.425837834676107,0.040030411441960574,0.025668859481811523,0.004186844182142444,0.7,0.1,4,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.5256988277727682,0.5356176735798016,0.509927797833935,0.523748099728835,0.010578167260464878,179
2.170482635498047,0.12047134251231344,0.01860467592875163,0.00029140800167755756,0.7,0.1,4,5,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.9}",0.5202885482416592,0.5383228133453561,0.5171480144404332,0.5252531253424829,0.009330176722459881,168
3.0804851055145264,0.23689115620058487,0.027727444966634113,0.0020751832448374337,0.7,0.1,5,1,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.7}",0.5076645626690712,0.5175834084761046,0.5036101083032491,0.5096193598161417,0.005869650946170863,238
3.035694201787313,0.19827004230205134,0.029878854751586914,0.0047494374863405716,0.7,0.1,5,1,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.5139765554553652,0.5320108205590622,0.5045126353790613,0.516833337131163,0.011406385586029888,218
2.9427433808644614,0.11113979211724077,0.024339834849039715,0.001247218691844883,0.7,0.1,5,1,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.5076645626690712,0.5347159603246168,0.5117328519855595,0.5180377916597492,0.011909624315401159,210
2.9460438092549643,0.16632745988167816,0.02812512715657552,0.007431208035568826,0.7,0.1,5,3,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.7}",0.5139765554553652,0.527502254283138,0.5054151624548736,0.5156313240644589,0.009092619744231308,225
2.7985151608784995,0.15095601828453514,0.024032751719156902,0.0027603377083024057,0.7,0.1,5,3,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.5238954012623985,0.5329125338142471,0.5045126353790613,0.5204401901519023,0.011848837373227495,201
2.861691951751709,0.03711776868044173,0.025474389394124348,0.0017064673776906502,0.7,0.1,5,3,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.5112714156898106,0.5193868349864743,0.51985559566787,0.5168379487813849,0.003940782675120933,216
2.8835713068644204,0.13342691477472654,0.0338134765625,0.004470658295801402,0.7,0.1,5,5,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.7}",0.5094679891794409,0.5256988277727682,0.5018050541516246,0.5123239570346113,0.009961442959629882,235
2.88236403465271,0.12705858750322535,0.027745882670084637,0.00404426637249294,0.7,0.1,5,5,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.521190261496844,0.539224526600541,0.4990974729241877,0.5198374203405242,0.016409707362450815,205
